image_path,mask_path
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000520.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000520_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000521.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000521_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000522.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000522_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000523.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000523_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000524.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000524_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000525.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000525_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000527.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000527_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000528.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000528_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000529.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000529_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000530.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000530_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000531.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000531_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000532.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000532_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000533.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000533_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000534.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000534_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000535.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000535_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000536.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000536_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000537.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000537_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000538.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000538_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000539.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000539_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000540.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000540_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000541.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000541_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000542.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000542_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000543.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000543_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000544.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000544_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000545.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000545_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000546.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000546_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000547.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000547_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000548.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000548_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000549.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000549_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000550.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000550_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000552.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000552_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000554.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000554_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000555.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000555_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000556.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000556_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000882.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000882_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000900.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000900_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0000999.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0000999_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001100.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001100_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001102.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001102_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001103.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001103_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001105.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001105_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001106.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001106_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001118.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001118_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001119.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001119_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001126.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001126_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001128.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001128_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001131.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001131_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001133.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001133_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001134.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001134_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001140.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001140_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001142.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001142_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001148.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001148_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001152.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001152_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001163.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001163_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001181.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001181_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001184.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001184_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001185.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001185_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001186.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001186_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001188.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001188_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001190.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001190_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001191.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001191_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001204.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001204_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001212.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001212_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001213.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001213_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001216.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001216_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001242.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001242_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001247.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001247_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001254.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001254_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001262.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001262_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001267.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001267_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001275.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001275_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001286.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001286_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001292.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001292_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001296.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001296_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001299.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001299_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001306.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001306_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001367.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001367_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001372.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001372_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001374.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001374_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001385.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001385_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001423.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001423_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001427.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001427_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001442.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001442_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001449.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001449_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001769.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001769_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001852.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001852_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001871.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001871_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0001960.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0001960_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002093.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002093_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002107.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002107_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002206.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002206_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002246.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002246_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002251.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002251_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002287.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002287_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002353.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002353_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002374.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002374_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002438.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002438_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002439.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002439_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002453.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002453_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002459.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002459_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002469.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002469_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002476.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002476_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002488.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002488_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002489.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002489_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002616.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002616_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002647.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002647_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002673.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002673_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002780.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002780_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002806.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002806_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002829.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002829_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002836.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002836_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002871.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002871_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002879.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002879_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002885.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002885_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002948.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002948_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002975.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002975_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0002976.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0002976_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003005.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003005_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003056.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003056_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003174.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003174_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003308.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003308_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003346.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003346_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003462.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003462_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003539.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003539_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003559.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003559_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003582.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003582_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003657.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003657_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003728.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003728_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0003805.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0003805_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004110.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004110_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004115.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004115_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004168.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004168_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004309.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004309_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004337.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004337_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004346.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004346_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004715.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004715_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0004985.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0004985_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005000.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005000_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005187.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005187_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005247.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005247_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005548.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005548_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005555.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005555_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005620.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005620_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005639.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005639_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005666.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005666_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0005787.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0005787_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0006021.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0006021_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0006114.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0006114_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0006193.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0006193_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0006350.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0006350_segmentation.png
